Store,Location,Month,Year,WeekEndDate, Exits , Exits LY ,# Sale Txns,# Sale Txns LY
1136,"INDIO, CA",OCT,2024,10/19/2024,9247,8913,4116,4151
1136,"INDIO, CA",OCT,2024,10/26/2024,9175,9063,4104,4141
1136,"INDIO, CA",OCT,2024,11/2/2024,6827,7409,3070,3440
1136,"INDIO, CA",NOV,2024,11/9/2024,8358,8482,3986,4107
1136,"INDIO, CA",NOV,2024,11/16/2024,8965,8699,4146,4163
1136,"INDIO, CA",NOV,2024,11/23/2024,11000,11205,5137,4934
1136,"INDIO, CA",NOV,2024,11/30/2024,11154,10787,4892,5138
1136,"INDIO, CA",DEC,2024,12/7/2024,11301,12376,5349,5898
1136,"INDIO, CA",DEC,2024,12/14/2024,12017,12532,5195,5819
1136,"INDIO, CA",DEC,2024,12/21/2024,12744,16438,5255,7004
1136,"INDIO, CA",DEC,2024,12/28/2024,14943,10633,5880,4434
1136,"INDIO, CA",DEC,2024,1/4/2025,9251,8871,3647,4085
1136,"INDIO, CA",JAN,2024,1/11/2025,6895,7723,3119,3341
1136,"INDIO, CA",JAN,2024,1/18/2025,7203,7221,3171,3205
1136,"INDIO, CA",JAN,2024,1/25/2025,7871,8230,3461,3724
1136,"INDIO, CA",JAN,2024,2/1/2025,7700,7715,3468,3554
1137,"HUBER HEIGHTS, OH",FEB,2024,2/10/2024,5210,5568,2609,2805
1137,"HUBER HEIGHTS, OH",FEB,2024,2/17/2024,4919,5764,2467,3004
1137,"HUBER HEIGHTS, OH",FEB,2024,2/24/2024,6123,6570,2951,3310
1137,"HUBER HEIGHTS, OH",FEB,2024,3/2/2024,2551,2625,1251,1294
1137,"HUBER HEIGHTS, OH",MAR,2024,4/6/2024,1024,1072,,549
1137,"HUBER HEIGHTS, OH",APR,2024,4/13/2024,1226,335,460,0
1137,"HUBER HEIGHTS, OH",JUN,2024,6/22/2024,2278,2180,1105,1130
1137,"HUBER HEIGHTS, OH",JUN,2024,6/29/2024,5769,5933,2893,3021
1137,"HUBER HEIGHTS, OH",JUN,2024,7/6/2024,6447,6195,3186,3149
1137,"HUBER HEIGHTS, OH",JUL,2024,7/13/2024,6095,5951,3019,3080
1137,"HUBER HEIGHTS, OH",JUL,2024,7/20/2024,6050,5994,2930,3085
1137,"HUBER HEIGHTS, OH",JUL,2024,7/27/2024,6205,6185,2937,2956
1137,"HUBER HEIGHTS, OH",JUL,2024,8/3/2024,7284,7233,3273,3405
1137,"HUBER HEIGHTS, OH",AUG,2024,8/10/2024,7469,7424,3111,3146
1137,"HUBER HEIGHTS, OH",AUG,2024,8/17/2024,16314,16384,6576,7270
1137,"HUBER HEIGHTS, OH",AUG,2024,8/24/2024,6753,6400,3195,3001
1137,"HUBER HEIGHTS, OH",AUG,2024,8/31/2024,5731,6045,2699,3061
1137,"HUBER HEIGHTS, OH",SEP,2024,9/7/2024,5936,5881,2837,2835
1137,"HUBER HEIGHTS, OH",SEP,2024,9/14/2024,5834,6048,2892,2985
1137,"HUBER HEIGHTS, OH",SEP,2024,9/21/2024,5804,6012,2765,2942
1137,"HUBER HEIGHTS, OH",SEP,2024,9/28/2024,5514,6333,2593,3022
1137,"HUBER HEIGHTS, OH",SEP,2024,10/5/2024,6164,6284,2910,3026
1137,"HUBER HEIGHTS, OH",OCT,2024,10/12/2024,5422,5868,2610,2927
1137,"HUBER HEIGHTS, OH",OCT,2024,10/19/2024,6820,7249,3311,3505
1137,"HUBER HEIGHTS, OH",OCT,2024,10/26/2024,6464,6603,3127,3192
1137,"HUBER HEIGHTS, OH",OCT,2024,11/2/2024,6398,7304,3144,3631
1137,"HUBER HEIGHTS, OH",NOV,2024,11/9/2024,6739,6787,3357,3443
1137,"HUBER HEIGHTS, OH",NOV,2024,11/16/2024,7241,6775,3474,3433
1137,"HUBER HEIGHTS, OH",NOV,2024,11/23/2024,7750,8186,3809,3932
1137,"HUBER HEIGHTS, OH",NOV,2024,11/30/2024,8375,7607,4057,3943
1137,"HUBER HEIGHTS, OH",DEC,2024,12/7/2024,8721,8561,4148,4275
1137,"HUBER HEIGHTS, OH",DEC,2024,12/14/2024,9293,9533,4640,4802
1137,"HUBER HEIGHTS, OH",DEC,2024,12/21/2024,11037,12840,5362,5837
1137,"HUBER HEIGHTS, OH",DEC,2024,12/28/2024,10076,6999,4262,3341
1137,"HUBER HEIGHTS, OH",DEC,2024,1/4/2025,5867,5090,2611,2747
1137,"HUBER HEIGHTS, OH",JAN,2024,1/11/2025,3632,3815,1696,1837
1137,"HUBER HEIGHTS, OH",JAN,2024,1/18/2025,4291,3992,1997,1900
1137,"HUBER HEIGHTS, OH",JAN,2024,1/25/2025,4376,4449,2022,2212
1137,"HUBER HEIGHTS, OH",JAN,2024,2/1/2025,4356,4698,2165,2362
1138,"HILLIARD, OH",MAR,2024,3/16/2024,1228,1231,503,520
1138,"HILLIARD, OH",MAR,2024,4/6/2024,1353,1242,,564
1138,"HILLIARD, OH",APR,2024,4/13/2024,1644,0,591,0
1138,"HILLIARD, OH",MAY,2024,6/1/2024,1326,733,608,339
1138,"HILLIARD, OH",JUN,2024,6/15/2024,1277,1063,587,483
1138,"HILLIARD, OH",JUN,2024,6/22/2024,795,795,359,337
1138,"HILLIARD, OH",JUN,2024,6/29/2024,4951,4852,2400,2179
1138,"HILLIARD, OH",JUL,2024,7/13/2024,731,734,353,351
1138,"HILLIARD, OH",JUL,2024,7/27/2024,847,681,348,295
1138,"HILLIARD, OH",AUG,2024,8/17/2024,6152,6016,2290,2098
1138,"HILLIARD, OH",AUG,2024,8/31/2024,1780,1595,858,774
1138,"HILLIARD, OH",SEP,2024,9/7/2024,3464,2997,1496,1299
1138,"HILLIARD, OH",SEP,2024,10/5/2024,2947,2774,1237,1240
1138,"HILLIARD, OH",OCT,2024,10/12/2024,1084,1134,529,542
1138,"HILLIARD, OH",OCT,2024,10/19/2024,898,912,433,405
1138,"HILLIARD, OH",OCT,2024,10/26/2024,762,765,334,371
1138,"HILLIARD, OH",OCT,2024,11/2/2024,837,943,402,424
1138,"HILLIARD, OH",NOV,2024,11/23/2024,1036,0,421,0
1138,"HILLIARD, OH",DEC,2024,12/21/2024,2503,3118,911,1078
1138,"HILLIARD, OH",DEC,2024,12/28/2024,8861,5805,3166,2215
1138,"HILLIARD, OH",JAN,2024,1/11/2025,1407,1255,637,557
1138,"HILLIARD, OH",JAN,2024,1/18/2025,1037,983,359,398
1139,"BRONX, NY (BAY PLAZA)",FEB,2024,2/10/2024,14176,15575,6441,6866
1139,"BRONX, NY (BAY PLAZA)",FEB,2024,2/17/2024,11609,13683,5402,5904
1139,"BRONX, NY (BAY PLAZA)",FEB,2024,2/24/2024,16371,16782,6852,6977
1139,"BRONX, NY (BAY PLAZA)",FEB,2024,3/2/2024,11606,13055,5359,6028
1139,"BRONX, NY (BAY PLAZA)",MAR,2024,3/9/2024,14979,16818,6877,7351
1139,"BRONX, NY (BAY PLAZA)",MAR,2024,3/16/2024,16297,17255,7397,7739
1139,"BRONX, NY (BAY PLAZA)",MAR,2024,3/23/2024,14720,16673,6740,7655
1139,"BRONX, NY (BAY PLAZA)",MAR,2024,3/30/2024,17328,17178,7510,7917
1139,"BRONX, NY (BAY PLAZA)",MAR,2024,4/6/2024,6122,11754,2794,5106
1139,"BRONX, NY (BAY PLAZA)",APR,2024,4/13/2024,16701,17705,6894,6457
1139,"BRONX, NY (BAY PLAZA)",APR,2024,4/20/2024,17076,18518,7387,7339
1139,"BRONX, NY (BAY PLAZA)",APR,2024,4/27/2024,5049,4383,2245,1939
1139,"BRONX, NY (BAY PLAZA)",APR,2024,5/4/2024,17216,17411,7885,7833
1139,"BRONX, NY (BAY PLAZA)",MAY,2024,5/11/2024,17905,21035,8251,8299
1139,"BRONX, NY (BAY PLAZA)",MAY,2024,5/18/2024,10513,11407,4538,4569
1139,"BRONX, NY (BAY PLAZA)",MAY,2024,5/25/2024,13224,14302,6032,5671
1139,"BRONX, NY (BAY PLAZA)",MAY,2024,6/1/2024,15370,16740,6768,6824
1139,"BRONX, NY (BAY PLAZA)",JUN,2024,6/8/2024,13260,13318,5827,5478
1139,"BRONX, NY (BAY PLAZA)",JUN,2024,6/15/2024,20782,21126,9030,8774
1139,"BRONX, NY (BAY PLAZA)",JUN,2024,6/22/2024,8262,9055,3599,3379
1139,"BRONX, NY (BAY PLAZA)",JUN,2024,6/29/2024,13803,13469,6221,5438
1139,"BRONX, NY (BAY PLAZA)",JUN,2024,7/6/2024,20068,20841,8785,7026
1139,"BRONX, NY (BAY PLAZA)",JUL,2024,7/13/2024,6113,6149,2507,2249
1139,"BRONX, NY (BAY PLAZA)",JUL,2024,7/20/2024,2300,2442,1112,1041
1139,"BRONX, NY (BAY PLAZA)",JUL,2024,7/27/2024,12942,13165,5643,4967
1139,"BRONX, NY (BAY PLAZA)",JUL,2024,8/3/2024,15923,17266,6853,6546
1139,"BRONX, NY (BAY PLAZA)",AUG,2024,8/10/2024,18119,19723,7753,7988
1139,"BRONX, NY (BAY PLAZA)",AUG,2024,8/17/2024,41260,39966,16428,16530
1139,"BRONX, NY (BAY PLAZA)",AUG,2024,8/24/2024,21160,20274,8346,7487
1139,"BRONX, NY (BAY PLAZA)",AUG,2024,8/31/2024,14743,13895,5073,5094
1139,"BRONX, NY (BAY PLAZA)",SEP,2024,9/7/2024,5887,5259,2177,2008
1139,"BRONX, NY (BAY PLAZA)",SEP,2024,9/14/2024,10174,10088,4601,4376
1139,"BRONX, NY (BAY PLAZA)",SEP,2024,9/21/2024,14698,13741,6262,5722
1139,"BRONX, NY (BAY PLAZA)",SEP,2024,9/28/2024,9449,9401,3972,4119
1139,"BRONX, NY (BAY PLAZA)",SEP,2024,10/5/2024,13141,12608,5617,5459
1139,"BRONX, NY (BAY PLAZA)",OCT,2024,10/12/2024,10684,9986,4751,4374
1139,"BRONX, NY (BAY PLAZA)",OCT,2024,10/19/2024,15006,14142,5772,5534
1139,"BRONX, NY (BAY PLAZA)",OCT,2024,10/26/2024,18144,18595,8124,7764
1139,"BRONX, NY (BAY PLAZA)",OCT,2024,11/2/2024,9588,9631,3962,4069
1139,"BRONX, NY (BAY PLAZA)",NOV,2024,11/9/2024,10051,10606,3917,4141
1139,"BRONX, NY (BAY PLAZA)",NOV,2024,11/16/2024,19253,18764,7863,7662
1139,"BRONX, NY (BAY PLAZA)",NOV,2024,11/23/2024,18838,20033,8097,7687
1139,"BRONX, NY (BAY PLAZA)",NOV,2024,11/30/2024,20653,19311,8176,7745
1139,"BRONX, NY (BAY PLAZA)",DEC,2024,12/7/2024,21171,19689,8371,8773
1139,"BRONX, NY (BAY PLAZA)",DEC,2024,12/14/2024,17526,19129,7700,8411
1139,"BRONX, NY (BAY PLAZA)",DEC,2024,12/21/2024,27317,31304,10762,11802
1139,"BRONX, NY (BAY PLAZA)",DEC,2024,12/28/2024,25659,21362,9202,7388
1139,"BRONX, NY (BAY PLAZA)",DEC,2024,1/4/2025,18957,15956,6988,7080
1139,"BRONX, NY (BAY PLAZA)",JAN,2024,1/11/2025,14564,13498,6823,5886
1139,"BRONX, NY (BAY PLAZA)",JAN,2024,1/18/2025,11913,11367,5470,4982
1139,"BRONX, NY (BAY PLAZA)",JAN,2024,1/25/2025,10044,10382,4612,4793
1139,"BRONX, NY (BAY PLAZA)",JAN,2024,2/1/2025,12061,12407,5761,5708
1140,"CLINTON, MD",FEB,2024,2/24/2024,4205,4131,2211,2160
1140,"CLINTON, MD",FEB,2024,3/2/2024,5959,5759,3109,2961
1140,"CLINTON, MD",MAR,2024,3/9/2024,6287,5699,3220,3057
1140,"CLINTON, MD",MAR,2024,3/16/2024,6801,5948,3449,3180
1140,"CLINTON, MD",MAR,2024,3/23/2024,6639,6049,3307,3252
1140,"CLINTON, MD",MAR,2024,3/30/2024,7511,6384,3696,3354
1140,"CLINTON, MD",MAR,2024,4/6/2024,5633,7339,2865,3784
1140,"CLINTON, MD",APR,2024,4/13/2024,6783,5714,3404,2950
1140,"CLINTON, MD",APR,2024,4/20/2024,6950,6746,3498,3500
1140,"CLINTON, MD",APR,2024,4/27/2024,4238,4063,2100,2126
1140,"CLINTON, MD",APR,2024,5/4/2024,7276,6539,3715,3435
1140,"CLINTON, MD",MAY,2024,5/11/2024,7922,7336,4015,3867
1140,"CLINTON, MD",MAY,2024,5/18/2024,6488,6075,3226,3196
1140,"CLINTON, MD",MAY,2024,5/25/2024,7522,7536,3803,3938
1140,"CLINTON, MD",MAY,2024,6/1/2024,7251,7673,3626,3958
1140,"CLINTON, MD",JUN,2024,6/8/2024,8027,7963,3786,3886
1140,"CLINTON, MD",JUN,2024,6/15/2024,7830,7748,3848,4117
1140,"CLINTON, MD",JUN,2024,6/22/2024,6996,6747,3449,3505
1140,"CLINTON, MD",JUN,2024,6/29/2024,6898,6677,3473,3471
1140,"CLINTON, MD",JUN,2024,7/6/2024,6011,5995,2973,3034
1140,"CLINTON, MD",JUL,2024,7/13/2024,6229,6671,3140,3333
1140,"CLINTON, MD",JUL,2024,7/20/2024,6472,6902,3231,3498
1140,"CLINTON, MD",JUL,2024,7/27/2024,6510,6902,3176,3443
1140,"CLINTON, MD",JUL,2024,8/3/2024,5618,6187,2758,3164
1140,"CLINTON, MD",AUG,2024,8/10/2024,6755,6936,3303,3487
1140,"CLINTON, MD",AUG,2024,8/17/2024,14474,14812,6922,7198
1140,"CLINTON, MD",AUG,2024,8/24/2024,7410,7597,3408,3742
1140,"CLINTON, MD",AUG,2024,8/31/2024,5817,6499,2786,3180
1140,"CLINTON, MD",SEP,2024,9/7/2024,5700,5435,2745,2781
1140,"CLINTON, MD",SEP,2024,9/14/2024,5336,5046,2637,2572
1140,"CLINTON, MD",SEP,2024,9/21/2024,6149,6292,3088,3261
1140,"CLINTON, MD",SEP,2024,9/28/2024,6250,7011,3127,3638
1140,"CLINTON, MD",SEP,2024,10/5/2024,6229,6887,3119,3469
1140,"CLINTON, MD",OCT,2024,10/12/2024,5994,6589,3060,3379
1140,"CLINTON, MD",OCT,2024,10/19/2024,7378,7622,3715,3915
1140,"CLINTON, MD",OCT,2024,10/26/2024,6903,7157,3348,3629
1140,"CLINTON, MD",OCT,2024,11/2/2024,5995,6166,2988,3160
1140,"CLINTON, MD",NOV,2024,11/9/2024,5951,6808,2968,3377
1140,"CLINTON, MD",NOV,2024,11/16/2024,7293,7416,3586,3898
1140,"CLINTON, MD",NOV,2024,11/23/2024,7073,7706,3624,3933
1140,"CLINTON, MD",NOV,2024,11/30/2024,8088,7433,3941,4023
1140,"CLINTON, MD",DEC,2024,12/7/2024,8336,8572,4159,4589
1140,"CLINTON, MD",DEC,2024,12/14/2024,9433,10309,4679,5279
1140,"CLINTON, MD",DEC,2024,12/21/2024,12686,15707,5875,7277
1140,"CLINTON, MD",DEC,2024,12/28/2024,6440,4677,2805,2245
1141,"DAVENPORT, FL",FEB,2024,2/10/2024,14926,13700,5669,5362
1141,"DAVENPORT, FL",FEB,2024,2/17/2024,14644,14160,5847,5449
1141,"DAVENPORT, FL",FEB,2024,2/24/2024,14624,14157,6124,5594
1141,"DAVENPORT, FL",FEB,2024,3/2/2024,12062,12224,5436,4909
1141,"DAVENPORT, FL",MAR,2024,3/9/2024,11797,11940,5560,4994
1141,"DAVENPORT, FL",MAR,2024,3/16/2024,16134,15870,7106,6362
1141,"DAVENPORT, FL",MAR,2024,3/23/2024,15466,13986,7113,5847
1141,"DAVENPORT, FL",MAR,2024,3/30/2024,16269,13328,7509,5773
1141,"DAVENPORT, FL",MAR,2024,4/6/2024,7345,9182,3559,4095
1141,"DAVENPORT, FL",APR,2024,4/13/2024,14653,12652,6921,4592
1141,"DAVENPORT, FL",APR,2024,4/20/2024,14230,14934,6732,5472
1141,"DAVENPORT, FL",APR,2024,4/27/2024,2374,2235,982,874
1141,"DAVENPORT, FL",APR,2024,5/4/2024,12595,11996,5849,5221
1141,"DAVENPORT, FL",MAY,2024,5/11/2024,14769,13225,6816,5230
1141,"DAVENPORT, FL",MAY,2024,5/18/2024,13281,12141,6015,5174
1141,"DAVENPORT, FL",MAY,2024,5/25/2024,11256,9564,5032,3854
1141,"DAVENPORT, FL",MAY,2024,6/1/2024,10080,9208,4460,3882
1141,"DAVENPORT, FL",JUN,2024,6/8/2024,9237,8353,4191,3506
1141,"DAVENPORT, FL",JUN,2024,6/15/2024,9428,9280,4513,3960
1141,"DAVENPORT, FL",JUN,2024,6/22/2024,14047,12533,6586,5374
1141,"DAVENPORT, FL",JUN,2024,6/29/2024,10835,10157,5100,4310
1141,"DAVENPORT, FL",JUN,2024,7/6/2024,15230,13921,6722,5526
1141,"DAVENPORT, FL",JUL,2024,7/13/2024,4925,4851,2128,1974
1141,"DAVENPORT, FL",JUL,2024,7/20/2024,7635,7346,3366,3100
1141,"DAVENPORT, FL",JUL,2024,7/27/2024,13928,13692,6014,5128
1141,"DAVENPORT, FL",JUL,2024,8/3/2024,17045,16743,6882,6349
1141,"DAVENPORT, FL",AUG,2024,8/10/2024,16247,14857,6380,5597
1141,"DAVENPORT, FL",AUG,2024,8/17/2024,32392,28072,13834,11858
1141,"DAVENPORT, FL",AUG,2024,8/24/2024,15517,12552,6601,5435
1141,"DAVENPORT, FL",AUG,2024,8/31/2024,8806,7556,3819,3326
1141,"DAVENPORT, FL",SEP,2024,9/7/2024,14100,12660,6433,5636
1141,"DAVENPORT, FL",SEP,2024,9/14/2024,12151,10761,5474,4768
1141,"DAVENPORT, FL",SEP,2024,9/21/2024,14285,12128,6424,5276
1141,"DAVENPORT, FL",SEP,2024,9/28/2024,12189,10907,5342,4734
1141,"DAVENPORT, FL",SEP,2024,10/5/2024,13963,13400,6233,6017
1141,"DAVENPORT, FL",OCT,2024,10/12/2024,1758,5036,809,2312
1141,"DAVENPORT, FL",OCT,2024,10/19/2024,14143,14292,6026,6143
1141,"DAVENPORT, FL",OCT,2024,10/26/2024,14106,13568,6097,5971
1141,"DAVENPORT, FL",OCT,2024,11/2/2024,12285,12103,5382,5310
1141,"DAVENPORT, FL",NOV,2024,11/9/2024,17610,16730,7571,7418
1141,"DAVENPORT, FL",NOV,2024,11/16/2024,16566,14736,7301,6388
1141,"DAVENPORT, FL",NOV,2024,11/23/2024,21053,20913,8909,8506
1141,"DAVENPORT, FL",NOV,2024,11/30/2024,22767,17905,8843,7988
1141,"DAVENPORT, FL",DEC,2024,12/7/2024,21951,19282,8942,8522
1141,"DAVENPORT, FL",DEC,2024,12/14/2024,19540,18709,8231,8405
1141,"DAVENPORT, FL",DEC,2024,12/21/2024,28625,34937,11594,13420
1141,"DAVENPORT, FL",DEC,2024,12/28/2024,22831,17036,8237,5664
1141,"DAVENPORT, FL",DEC,2024,1/4/2025,23673,19218,8175,7350
1141,"DAVENPORT, FL",JAN,2024,1/11/2025,14321,12776,5628,5151
1141,"DAVENPORT, FL",JAN,2024,1/18/2025,12315,12476,5067,5038
1141,"DAVENPORT, FL",JAN,2024,1/25/2025,15370,13933,6033,5959
1141,"DAVENPORT, FL",JAN,2024,2/1/2025,12989,13236,5599,5451
1143,"PANAMA CITY,FL (BAY CITY)",FEB,2024,2/10/2024,5543,5173,2775,2588
1143,"PANAMA CITY,FL (BAY CITY)",FEB,2024,2/17/2024,6114,5780,3053,2846
1143,"PANAMA CITY,FL (BAY CITY)",FEB,2024,2/24/2024,6682,6179,3265,3098
1143,"PANAMA CITY,FL (BAY CITY)",FEB,2024,3/2/2024,3896,3767,2009,1963
1143,"PANAMA CITY,FL (BAY CITY)",MAR,2024,3/9/2024,5238,5000,2665,2608
1143,"PANAMA CITY,FL (BAY CITY)",MAR,2024,3/16/2024,6010,6019,3052,2981
1143,"PANAMA CITY,FL (BAY CITY)",MAR,2024,3/23/2024,6326,6015,3042,3057
1143,"PANAMA CITY,FL (BAY CITY)",MAR,2024,3/30/2024,6849,5628,3505,2855
1143,"PANAMA CITY,FL (BAY CITY)",MAR,2024,4/6/2024,2385,3643,1260,1924
1143,"PANAMA CITY,FL (BAY CITY)",APR,2024,4/13/2024,5046,4740,2663,2049
1143,"PANAMA CITY,FL (BAY CITY)",APR,2024,4/20/2024,4858,4816,2582,2454
1143,"PANAMA CITY,FL (BAY CITY)",APR,2024,4/27/2024,3934,3413,1974,1777
1143,"PANAMA CITY,FL (BAY CITY)",APR,2024,5/4/2024,6020,5756,3170,2988
1143,"PANAMA CITY,FL (BAY CITY)",MAY,2024,5/11/2024,6340,6085,3389,3205
1143,"PANAMA CITY,FL (BAY CITY)",MAY,2024,5/18/2024,6005,5476,3103,2830
1143,"PANAMA CITY,FL (BAY CITY)",MAY,2024,5/25/2024,6569,6112,3313,3104
1143,"PANAMA CITY,FL (BAY CITY)",MAY,2024,6/1/2024,5704,5736,2905,2866
1143,"PANAMA CITY,FL (BAY CITY)",JUN,2024,6/8/2024,5971,5430,3006,2685
1143,"PANAMA CITY,FL (BAY CITY)",JUN,2024,6/15/2024,6382,6037,3259,3133
1143,"PANAMA CITY,FL (BAY CITY)",JUN,2024,6/22/2024,6068,5664,2985,2911
1143,"PANAMA CITY,FL (BAY CITY)",JUN,2024,6/29/2024,5746,5646,2820,2824
1143,"PANAMA CITY,FL (BAY CITY)",JUN,2024,7/6/2024,6222,6450,2883,3082
1143,"PANAMA CITY,FL (BAY CITY)",JUL,2024,7/13/2024,5963,6045,2874,2940
1143,"PANAMA CITY,FL (BAY CITY)",JUL,2024,7/20/2024,6577,6376,3178,3012
1143,"PANAMA CITY,FL (BAY CITY)",JUL,2024,7/27/2024,7018,7511,3299,3558
1143,"PANAMA CITY,FL (BAY CITY)",JUL,2024,8/3/2024,7725,8117,3592,3654
1143,"PANAMA CITY,FL (BAY CITY)",AUG,2024,8/10/2024,5823,5921,2569,2575
1143,"PANAMA CITY,FL (BAY CITY)",AUG,2024,8/17/2024,11984,9822,5604,4980
1143,"PANAMA CITY,FL (BAY CITY)",AUG,2024,8/24/2024,2166,2036,1023,954
1143,"PANAMA CITY,FL (BAY CITY)",AUG,2024,8/31/2024,4318,4087,2096,1978
1143,"PANAMA CITY,FL (BAY CITY)",SEP,2024,9/7/2024,5851,5476,2712,2590
1143,"PANAMA CITY,FL (BAY CITY)",SEP,2024,9/14/2024,841,799,385,368
1143,"PANAMA CITY,FL (BAY CITY)",SEP,2024,9/21/2024,5661,5661,2720,2695
1143,"PANAMA CITY,FL (BAY CITY)",SEP,2024,9/28/2024,4428,5739,2051,2716
1143,"PANAMA CITY,FL (BAY CITY)",SEP,2024,10/5/2024,4798,4700,2352,2268
1143,"PANAMA CITY,FL (BAY CITY)",OCT,2024,10/12/2024,5640,5453,2730,2618
1143,"PANAMA CITY,FL (BAY CITY)",OCT,2024,10/19/2024,7329,6953,3550,3339
1143,"PANAMA CITY,FL (BAY CITY)",OCT,2024,10/26/2024,6720,6049,3160,2893
1143,"PANAMA CITY,FL (BAY CITY)",OCT,2024,11/2/2024,4741,4980,2208,2437
1143,"PANAMA CITY,FL (BAY CITY)",NOV,2024,11/9/2024,6437,6665,3172,3201
1143,"PANAMA CITY,FL (BAY CITY)",NOV,2024,11/16/2024,7305,6914,3569,3393
1143,"PANAMA CITY,FL (BAY CITY)",NOV,2024,11/23/2024,7609,8078,3784,3749
1143,"PANAMA CITY,FL (BAY CITY)",NOV,2024,11/30/2024,9611,6865,4388,3556
1143,"PANAMA CITY,FL (BAY CITY)",DEC,2024,12/7/2024,9009,8639,4622,4313
1143,"PANAMA CITY,FL (BAY CITY)",DEC,2024,12/14/2024,10337,10227,5206,5332
1143,"PANAMA CITY,FL (BAY CITY)",DEC,2024,12/21/2024,13006,14914,6488,7371
1143,"PANAMA CITY,FL (BAY CITY)",DEC,2024,12/28/2024,11824,8395,5395,3808
1143,"PANAMA CITY,FL (BAY CITY)",DEC,2024,1/4/2025,7194,6288,3118,3123
1143,"PANAMA CITY,FL (BAY CITY)",JAN,2024,1/11/2025,5833,5173,2699,2401
1143,"PANAMA CITY,FL (BAY CITY)",JAN,2024,1/18/2025,4892,5168,2286,2432
1143,"PANAMA CITY,FL (BAY CITY)",JAN,2024,1/25/2025,5139,5464,2142,2605
1143,"PANAMA CITY,FL (BAY CITY)",JAN,2024,2/1/2025,4723,5264,2246,2625
1144,"NOBLESVILLE, IN",FEB,2024,2/10/2024,3555,3300,1651,1609
1144,"NOBLESVILLE, IN",FEB,2024,2/17/2024,3428,3666,1705,1816
1144,"NOBLESVILLE, IN",FEB,2024,2/24/2024,4089,4111,2027,1984
1144,"NOBLESVILLE, IN",FEB,2024,3/2/2024,4164,3795,2109,1904
1144,"NOBLESVILLE, IN",MAR,2024,3/9/2024,3285,3245,1730,1654
1144,"NOBLESVILLE, IN",MAR,2024,3/16/2024,4549,3763,2224,1861
1144,"NOBLESVILLE, IN",MAR,2024,3/23/2024,4515,3773,2143,1874
1144,"NOBLESVILLE, IN",MAR,2024,3/30/2024,5002,4241,2398,2039
1144,"NOBLESVILLE, IN",MAR,2024,4/6/2024,3255,4394,1507,2056
1144,"NOBLESVILLE, IN",APR,2024,4/13/2024,4227,3621,2058,1843
1144,"NOBLESVILLE, IN",APR,2024,4/20/2024,4673,4580,2289,2229
1144,"NOBLESVILLE, IN",APR,2024,4/27/2024,4087,3666,2037,1893
1144,"NOBLESVILLE, IN",APR,2024,5/4/2024,4502,4327,2246,2157
1144,"NOBLESVILLE, IN",MAY,2024,5/11/2024,4976,4908,2479,2480
1144,"NOBLESVILLE, IN",MAY,2024,5/18/2024,4093,3891,2039,1934
1144,"NOBLESVILLE, IN",MAY,2024,5/25/2024,4830,4825,2364,2402
1144,"NOBLESVILLE, IN",MAY,2024,6/1/2024,5219,4885,2431,2351
1144,"NOBLESVILLE, IN",JUN,2024,6/8/2024,4855,4816,2291,2318
1144,"NOBLESVILLE, IN",JUN,2024,6/15/2024,3606,3253,1685,1538
1144,"NOBLESVILLE, IN",JUN,2024,6/22/2024,4035,3825,1929,1848
1144,"NOBLESVILLE, IN",JUN,2024,6/29/2024,3203,3364,1498,1582
1144,"NOBLESVILLE, IN",JUN,2024,7/6/2024,5113,4857,2314,2132
1144,"NOBLESVILLE, IN",JUL,2024,7/13/2024,3245,3352,1460,1540
1144,"NOBLESVILLE, IN",JUL,2024,7/20/2024,4970,4997,2158,2217
1144,"NOBLESVILLE, IN",JUL,2024,7/27/2024,5348,5695,2340,2378
1144,"NOBLESVILLE, IN",JUL,2024,8/3/2024,5858,5989,2428,2578
1144,"NOBLESVILLE, IN",AUG,2024,8/10/2024,2626,2455,1079,1033
1144,"NOBLESVILLE, IN",AUG,2024,8/17/2024,9726,8894,4588,4256
1144,"NOBLESVILLE, IN",AUG,2024,8/24/2024,4674,4405,2266,2092
1144,"NOBLESVILLE, IN",AUG,2024,8/31/2024,4399,4337,2034,2012
1144,"NOBLESVILLE, IN",SEP,2024,9/7/2024,3300,2812,1456,1284
1144,"NOBLESVILLE, IN",SEP,2024,9/14/2024,4889,4525,2310,2067
1144,"NOBLESVILLE, IN",SEP,2024,9/21/2024,1375,1302,598,619
1144,"NOBLESVILLE, IN",SEP,2024,10/5/2024,3363,3109,1593,1434
1144,"NOBLESVILLE, IN",OCT,2024,10/12/2024,5093,5136,2411,2372
1144,"NOBLESVILLE, IN",OCT,2024,10/19/2024,4936,4839,2291,2200
1144,"NOBLESVILLE, IN",OCT,2024,10/26/2024,3512,3237,1617,1496
1144,"NOBLESVILLE, IN",OCT,2024,11/2/2024,4773,4874,2273,2287
1144,"NOBLESVILLE, IN",NOV,2024,11/9/2024,3807,3620,1900,1743
1144,"NOBLESVILLE, IN",NOV,2024,11/16/2024,4507,3893,2112,1836
1144,"NOBLESVILLE, IN",NOV,2024,11/23/2024,5753,6041,2879,2812
1144,"NOBLESVILLE, IN",NOV,2024,11/30/2024,6977,4916,3153,2593
